,ID,Sex,Primary_index,Secondary_index,Age
3494,person_3494,Male,4.807812268,5.280418362,27.4391159
3495,person_3495,Female,2.910640627,2.064198405,53.36200524
3496,person_3496,Male,2.55443746,3.933480654,64.58672549
3497,person_3497,Male,2.538041432,3.131176093,62.24266149
3498,person_3498,Female,1.982352895,4.016337511,69.42293139
3499,person_3499,Female,2.921536197,2.769214807,61.09610287
3500,person_3500,Male,3.81971164,4.492824505,52.57077977
3501,person_3501,Female,4.947337718,3.47012969,27.79751831
3502,person_3502,Female,2.086496813,2.931156754,20.29726503
3503,person_3503,Female,1.071941073,3.791509369,31.34709232
3504,person_3504,Female,0.09782054,3.041218568,52.11035926
3505,person_3505,Male,2.582521586,4.376084965,46.98688122
3506,person_3506,Female,1.764453391,4.641972852,58.43868991
3507,person_3507,Female,1.231794485,3.617642212,45.8683787
3508,person_3508,Male,3.402867973,4.49300418,49.1560233
3509,person_3509,Male,2.651047646,4.317884202,51.48674186
3510,person_3510,Female,1.958095407,1.409746034,55.62680673
3511,person_3511,Female,1.468581278,1.647642713,66.52317471
3512,person_3512,Female,0.664120476,3.416861268,26.72814171
3513,person_3513,Female,3.083505425,2.832508687,60.84282453
3514,person_3514,Female,2.109009091,4.796610539,34.51720023
3515,person_3515,Female,2.288293826,1.980432765,39.36203749
3516,person_3516,Male,2.391982188,5.717638044,62.06572807
3517,person_3517,Male,3.713538057,4.459106187,23.81147482
3518,person_3518,Female,3.076030016,3.179768053,48.96551448
3519,person_3519,Male,4.369579121,5.075339462,25.19394149
3520,person_3520,Male,2.842702322,5.776636644,47.41369531
3521,person_3521,Male,3.172904636,4.192721779,33.51860728
3522,person_3522,Female,2.96663066,3.082895997,61.14566828
3523,person_3523,Male,2.064599257,4.309027681,50.87502293
3524,person_3524,Male,2.45901776,4.911416851,20.22324277
3525,person_3525,Male,3.302037429,4.953233336,58.06116956
3526,person_3526,Female,2.149629883,4.351070098,30.59169366
3527,person_3527,Male,2.330211801,3.558910489,24.54908849
3528,person_3528,Female,0.954906397,2.895660974,53.20406377
3529,person_3529,Female,2.190668745,1.104522727,52.85041037
3530,person_3530,Female,2.135509016,2.165322865,57.67218952
3531,person_3531,Female,1.631846114,3.98987989,30.16540325
3532,person_3532,Male,3.597205779,5.330402216,50.10202306
3533,person_3533,Male,3.381960362,3.854448614,41.50549934
3534,person_3534,Male,4.344931471,4.762734716,55.78119366
3535,person_3535,Female,1.349323071,4.543555534,60.04803156
3536,person_3536,Male,0.800531925,4.100242597,33.17440727
3537,person_3537,Female,0.842383232,3.513242764,54.09813722
3538,person_3538,Male,2.725570493,6.44454987,49.95875636
3539,person_3539,Male,0.377053619,5.132486689,37.35587554
3540,person_3540,Female,2.452666899,3.941411955,58.8953017
3541,person_3541,Male,2.721362346,4.547474531,35.67006258
3542,person_3542,Female,2.362831141,3.394510071,56.42939604
3543,person_3543,Male,1.540604516,4.674898992,49.98860268
3544,person_3544,Male,3.670091949,5.089824712,23.64468347
3545,person_3545,Male,4.746945398,3.423524961,67.83639328
3546,person_3546,Female,2.09838329,3.941665536,32.96312518
3547,person_3547,Male,1.893104458,4.09050949,39.16530329
3548,person_3548,Female,2.826284109,4.306510118,26.89526879
3549,person_3549,Female,1.655834021,3.298668949,57.58877822
3550,person_3550,Female,1.325647786,2.497041248,32.04401739
3551,person_3551,Female,0.987127319,1.630976799,44.03110528
3552,person_3552,Female,0.887603896,3.47862189,49.67262845
3553,person_3553,Male,3.147771599,5.204797529,28.5518793
3554,person_3554,Female,1.706032549,4.193978559,47.68737586
3555,person_3555,Male,4.363979116,4.521300232,37.46466042
3556,person_3556,Male,3.348117308,5.88975321,65.42926276
3557,person_3557,Male,2.971079418,4.826864892,29.51868092
3558,person_3558,Male,3.83958496,5.894611407,58.11717556
3559,person_3559,Female,2.277698284,1.943962834,44.60916518
3560,person_3560,Male,2.837475377,4.475325865,41.99600739
3561,person_3561,Female,1.153217646,2.464794933,30.04547609
3562,person_3562,Female,2.482150011,3.843273474,63.47026591
3563,person_3563,Female,2.34459979,3.972697557,36.45161113
3564,person_3564,Female,1.244808113,4.487781349,35.58993149
3565,person_3565,Male,2.493817516,3.37564785,46.48212279
3566,person_3566,Male,3.192344148,3.065210633,47.64467727
3567,person_3567,Female,0.441574114,3.175133526,46.07534813
3568,person_3568,Male,2.904417629,4.034644681,31.46084148
3569,person_3569,Female,1.595470863,3.312459369,30.28977783
3570,person_3570,Female,2.173335919,3.561963228,33.97131495
3571,person_3571,Male,2.812007097,4.704474861,35.13306316
3572,person_3572,Male,1.870228233,3.889179338,33.8735506
3573,person_3573,Female,0.961248951,1.69228729,62.34613746
3574,person_3574,Male,2.264188415,4.530688401,55.90649619
3575,person_3575,Male,4.137310857,5.52023447,69.84083482
3576,person_3576,Female,2.731221097,3.284610077,31.85057168
3577,person_3577,Male,1.834912987,3.109078863,33.23978624
3578,person_3578,Male,2.802894909,4.591765916,51.11235768
3579,person_3579,Female,1.806933171,1.867669563,50.39812485
3580,person_3580,Male,4.075098195,4.457257083,53.07725483
3581,person_3581,Male,1.997369603,3.002433789,57.30038776
3582,person_3582,Female,2.299883379,1.915261639,29.07270005
3583,person_3583,Male,3.97659526,4.910715275,53.29249175
3584,person_3584,Female,1.082228985,1.237074921,67.54929019
3585,person_3585,Male,2.05635711,4.048447063,34.40459618
3586,person_3586,Male,4.266498522,4.637341564,33.95956676
3587,person_3587,Male,2.251166545,6.520920585,61.84745378
3588,person_3588,Male,4.213990883,4.930129427,41.50833551
3589,person_3589,Male,4.681384996,2.539781251,35.70397634
3590,person_3590,Female,1.761607902,2.688184395,69.59065489
3591,person_3591,Male,2.513838726,4.011358825,31.55372527
3592,person_3592,Male,3.100328047,3.69341665,64.69556742
3593,person_3593,Male,3.187940899,4.297048702,40.08351578
3594,person_3594,Male,2.99090903,4.786396216,51.9745518
3595,person_3595,Male,4.22857098,6.447865469,63.25362862
3596,person_3596,Female,0.968663979,3.34109993,61.27070784
3597,person_3597,Female,0.350727487,1.814636456,36.60631914
3598,person_3598,Female,2.390234323,2.784970554,67.53910176
3599,person_3599,Male,2.338573444,6.892946318,54.07978845
3600,person_3600,Male,3.072537146,6.058599471,61.59052498
3601,person_3601,Male,1.768083583,5.249208044,54.07995719
3602,person_3602,Female,1.09541677,1.84523003,43.14017119
3603,person_3603,Male,4.611285272,3.81832674,25.45906096
3604,person_3604,Male,3.176526226,4.500225851,57.01632556
3605,person_3605,Female,2.165759914,2.510205535,54.38201674
3606,person_3606,Male,2.899118002,5.513530961,65.73628439
3607,person_3607,Male,2.664713358,4.225925016,69.70592598
3608,person_3608,Male,1.351116308,4.981131233,54.56860618
3609,person_3609,Male,3.310651318,6.111592179,33.80221134
3610,person_3610,Female,3.521130163,2.792582868,41.26014645
3611,person_3611,Female,1.351510775,1.38649808,25.82600815
3612,person_3612,Male,2.133758876,3.887944372,49.77243154
3613,person_3613,Female,3.307313845,3.524091432,51.37501786
3614,person_3614,Male,1.801544742,5.250840706,48.83722271
3615,person_3615,Male,2.738701298,5.388867213,26.31828229
3616,person_3616,Male,2.376206895,4.913472463,29.68378703
3617,person_3617,Female,1.839891452,3.485357272,27.82311133
3618,person_3618,Male,2.69408199,3.315070374,59.58852837
3619,person_3619,Female,1.924956756,2.290232008,66.82441649
3620,person_3620,Female,-0.183877813,3.924943909,41.98275178
3621,person_3621,Male,4.090035712,2.969070192,52.90592144
3622,person_3622,Female,1.376861406,2.192209015,69.94450684
3623,person_3623,Male,3.054776851,5.783813761,68.65895982
3624,person_3624,Male,3.328145746,6.190384905,43.52277301
3625,person_3625,Female,1.258924525,2.206447937,46.88121278
3626,person_3626,Female,2.112616037,3.393722797,49.01037479
3627,person_3627,Male,1.398654342,4.820543635,52.98469438
3628,person_3628,Female,1.335051425,4.499616331,39.07801029
3629,person_3629,Female,1.858232093,3.530132589,68.9312993
3630,person_3630,Male,4.293100059,5.315409638,34.85651069
3631,person_3631,Female,2.096103812,3.515855813,22.67690942
3632,person_3632,Male,2.796543021,3.696626306,26.62291729
3633,person_3633,Female,0.964365963,2.807587046,38.41204896
3634,person_3634,Female,1.372462753,6.411352549,35.87239511
3635,person_3635,Male,2.979806415,5.48185332,23.48093408
3636,person_3636,Female,2.567756568,2.122150813,33.55587088
3637,person_3637,Male,2.331177928,5.377646895,40.1089661
3638,person_3638,Female,1.135710036,2.567829538,66.5791295
3639,person_3639,Female,-0.173794564,4.788036687,47.8577636
3640,person_3640,Female,0.907631294,3.842909941,45.32969343
3641,person_3641,Male,1.862524888,4.001327941,46.95837638
3642,person_3642,Male,3.302127385,4.100493609,24.76434601
3643,person_3643,Female,2.272517901,2.55011803,43.37187649
3644,person_3644,Female,0.941891579,1.712157993,65.69910374
3645,person_3645,Female,0.125830871,2.460400007,50.45496925
3646,person_3646,Male,3.965270526,4.277972404,49.93280352
3647,person_3647,Female,2.285123804,3.335375508,41.92852884
3648,person_3648,Male,3.001998653,4.88458974,36.28464616
3649,person_3649,Male,2.899680318,2.630808336,53.81488685
3650,person_3650,Male,3.714315195,5.482891171,59.25208023
3651,person_3651,Male,3.014206386,2.296717979,49.31585853
3652,person_3652,Male,5.272638025,5.064886517,40.55013741
3653,person_3653,Female,2.383149165,4.342230308,44.0900237
3654,person_3654,Female,3.33203253,2.06926687,61.89836865
3655,person_3655,Female,2.890109224,2.606086238,37.38627807
3656,person_3656,Male,3.601952319,3.638080119,33.96404994
3657,person_3657,Female,2.591589006,3.355938745,29.89673199
3658,person_3658,Female,2.343922365,2.756506563,30.67845196
3659,person_3659,Male,2.176250815,4.543094406,63.28283797
3660,person_3660,Female,2.079340134,2.030735381,44.37190132
3661,person_3661,Female,2.480942148,4.608075236,42.67158228
3662,person_3662,Male,0.171343292,5.501561634,36.24624885
3663,person_3663,Male,3.258631956,5.772051979,44.0758013
3664,person_3664,Male,1.819418204,3.364189513,61.46914962
3665,person_3665,Female,2.345176481,3.583950726,54.12381232
3666,person_3666,Female,2.536285342,3.41197446,22.75152228
3667,person_3667,Male,2.83596532,2.335838526,56.35834687
3668,person_3668,Male,3.228885215,5.147378444,35.0975151
3669,person_3669,Female,2.340337267,3.847780914,33.22283142
3670,person_3670,Female,2.056065118,5.336888333,38.4231161
3671,person_3671,Female,1.303593625,2.507050698,48.06206822
3672,person_3672,Male,1.97307457,4.533591606,49.39292948
3673,person_3673,Male,4.331365062,4.989994188,46.38849383
3674,person_3674,Female,2.139244743,3.620290836,65.09882329
3675,person_3675,Female,1.044209784,4.13168171,29.28336127
3676,person_3676,Female,1.318504092,3.005464443,59.61414042
3677,person_3677,Male,1.10986284,4.674344757,58.27681992
3678,person_3678,Female,2.213441248,1.942783577,53.34761543
3679,person_3679,Female,0.106112125,3.79145394,30.26030702
3680,person_3680,Female,1.56481601,3.666077537,30.2040055
3681,person_3681,Female,1.012494333,4.654581831,69.69305595
3682,person_3682,Female,1.707484059,1.828229711,45.58088101
3683,person_3683,Female,0.344829152,3.016018667,32.58967711
3684,person_3684,Female,1.568494099,2.979228129,60.46507854
3685,person_3685,Male,4.998432133,4.394705421,31.35495981
3686,person_3686,Male,0.897585993,4.970678727,48.93013469
3687,person_3687,Female,1.527528645,2.441548169,35.04349827
3688,person_3688,Female,2.376488789,3.327706739,44.25677181
3689,person_3689,Female,0.774064296,4.582179853,60.48677831
3690,person_3690,Male,1.63202912,5.236670019,39.51588178
3691,person_3691,Male,1.629143989,3.52151487,47.38479844
3692,person_3692,Female,2.857766789,1.726672239,29.69763057
3693,person_3693,Male,3.090735115,3.890228031,41.69263638
3694,person_3694,Female,2.864840848,2.849749228,30.62774273
3695,person_3695,Female,3.17885807,2.697398609,63.9349605
3696,person_3696,Male,3.786176968,5.641750107,23.14792434
3697,person_3697,Female,2.107437138,2.823728544,38.65096997
3698,person_3698,Male,3.520430285,6.76969641,31.21063483
3699,person_3699,Male,2.008910364,4.407329747,69.82524257
3700,person_3700,Male,4.133081335,5.949182786,47.39559988
3701,person_3701,Female,2.022589077,1.297298313,25.00182518
3702,person_3702,Female,0.876895573,4.155717942,67.10071683
3703,person_3703,Male,3.493480351,2.579842496,22.08992703
3704,person_3704,Male,3.191091816,4.155195249,41.47321028
3705,person_3705,Female,1.518205331,3.146218586,24.20835199
3706,person_3706,Female,1.118046286,2.214632105,52.33898737
3707,person_3707,Male,3.915601121,4.413961273,54.24398626
3708,person_3708,Female,4.199963694,1.741771326,59.50367946
3709,person_3709,Male,3.317515368,4.868675818,35.07929352
3710,person_3710,Male,4.919860552,5.293369299,48.46025715
3711,person_3711,Female,2.364323249,4.82030281,56.28957965
3712,person_3712,Male,3.355191486,2.661863989,37.96577983
3713,person_3713,Male,3.511810172,5.290105699,20.78679535
3714,person_3714,Female,3.496903178,3.594272445,48.86229471
3715,person_3715,Male,2.202400461,5.061107988,56.77974088
3716,person_3716,Female,1.816986308,4.298620058,38.61638045
3717,person_3717,Female,0.088233431,2.708319315,27.02317617
3718,person_3718,Male,3.251393238,6.471483647,38.76203489
3719,person_3719,Male,2.808681753,2.023065017,27.68898095
3720,person_3720,Male,5.030519148,4.444821293,57.44661661
3721,person_3721,Male,3.988683251,3.579492837,34.72991466
3722,person_3722,Male,4.762268166,4.326788417,68.83077519
3723,person_3723,Male,3.018416431,2.766002567,56.0510126
3724,person_3724,Male,3.701652706,5.707705613,57.55799999
3725,person_3725,Male,1.336960499,3.871724519,35.16909297
3726,person_3726,Male,2.928992962,5.257028534,56.38511183
3727,person_3727,Male,3.666380467,5.754650014,61.65162913
3728,person_3728,Male,4.510249174,3.820567629,48.80142792
3729,person_3729,Male,1.925222438,3.036102742,36.80233895
3730,person_3730,Female,2.428767195,2.295824875,43.61344293
3731,person_3731,Male,3.508728998,5.443593743,30.05793859
3732,person_3732,Male,3.44507261,4.423050307,25.0275975
3733,person_3733,Male,3.188869947,3.609311854,61.22615763
3734,person_3734,Female,3.725982702,4.026480247,32.25319088
3735,person_3735,Male,3.047784556,5.970913207,34.70141358
3736,person_3736,Male,2.496149237,4.64487889,26.79248376
3737,person_3737,Female,2.014541231,2.582305456,54.54835154
3738,person_3738,Female,1.87758515,1.644534335,28.8040286
3739,person_3739,Female,2.282394685,2.991638085,56.75617144
3740,person_3740,Male,2.203777359,6.08939361,56.75065502
3741,person_3741,Female,3.693564458,3.687488341,48.68140006
3742,person_3742,Female,1.328570721,3.037801196,31.61843846
3743,person_3743,Female,1.678661769,1.702131085,47.77807213
3744,person_3744,Female,3.717250514,3.280343563,21.49868763
3745,person_3745,Male,3.754428187,5.146019064,69.64349524
3746,person_3746,Female,-0.615356169,1.878918599,43.44895026
3747,person_3747,Female,2.162787715,2.67964206,62.5450437
3748,person_3748,Male,2.306356024,4.223078132,63.85438113
3749,person_3749,Male,3.777475896,4.708930148,54.98506327
3750,person_3750,Female,1.452143084,3.018835769,42.75979712
3751,person_3751,Female,1.702423467,1.748217125,50.18848066
3752,person_3752,Female,3.384147387,2.541351177,61.92045002
3753,person_3753,Female,2.377484618,3.431025971,36.38492601
3754,person_3754,Female,2.683370306,3.532815012,67.83711042
3755,person_3755,Male,1.741376347,3.55581556,51.22816386
3756,person_3756,Female,2.687211008,0.210467202,22.40334854
3757,person_3757,Male,3.155361314,3.888276814,64.9946032
3758,person_3758,Male,2.972482989,6.910559825,24.61992741
3759,person_3759,Female,2.076454886,4.210222392,41.39773344
3760,person_3760,Female,2.25557346,4.071650028,61.25178049
3761,person_3761,Male,3.251716703,5.307823071,53.98314404
3762,person_3762,Male,5.602864093,4.876120243,45.97783586
3763,person_3763,Male,2.337090927,6.330839445,67.10729248
3764,person_3764,Male,3.333286114,6.193075245,64.28213368
3765,person_3765,Male,2.471440168,4.804268016,37.85774379
3766,person_3766,Female,4.407559255,1.892694397,25.44477619
3767,person_3767,Male,-0.060911334,4.963682515,31.93426193
3768,person_3768,Male,4.256529282,4.449256032,52.38542061
3769,person_3769,Male,3.024578522,3.458157342,59.94738081
3770,person_3770,Female,2.2011207,2.913299232,41.22647038
3771,person_3771,Male,4.226698914,5.449981711,50.7472649
3772,person_3772,Female,2.737310317,4.458873222,41.63389078
3773,person_3773,Female,2.499792686,5.176217477,23.61133106
3774,person_3774,Female,1.512604255,3.554333834,54.74029165
3775,person_3775,Male,2.904663655,4.200329921,67.79632818
3776,person_3776,Male,3.77576946,4.367042303,21.10817027
3777,person_3777,Male,3.308355015,5.870563584,49.56453122
3778,person_3778,Male,4.165898582,3.816066338,69.71857801
3779,person_3779,Female,4.300840548,1.398081632,48.95271339
